Bundesland;Landkreis;Verwaltung;man;woman;older75;catholic;evangelic
7;40;Gemeinde;369;370;66;152;474
7;40;Gemeindeverband;7232;7486;1591;9631;3156
7;40;Gemeinde;672;723;140;1032;205
7;40;Gemeinde;494;499;111;529;355
7;40;Gemeinde;494;493;130;698;161
7;40;Gemeinde;597;644;146;784;271
7;40;Gemeinde;1419;1491;287;1854;651
7;40;Gemeinde;3556;3636;777;4734;1513
7;40;Gemeindeverband;5375;5576;1200;4031;5456
7;40;Gemeinde;461;448;107;213;544
7;40;Gemeinde;452;426;86;306;425
7;40;Gemeinde;374;399;87;214;484
7;40;Gemeinde;396;473;94;527;222
7;40;Gemeinde;1652;1824;451;1124;1877
7;40;Gemeinde;532;525;118;633;353
7;40;Gemeinde;409;420;63;565;159
7;40;Gemeinde;1099;1061;194;449;1392
7;40;Gemeindeverband;6165;6420;1413;5435;5226
7;40;Gemeinde;413;439;80;326;392
7;40;Gemeinde;1030;1065;216;944;869
7;40;Gemeinde;852;846;173;1116;407
7;40;Gemeinde;616;651;150;277;805
7;40;Gemeinde;268;280;43;369;98
7;40;Gemeinde;380;398;83;172;462
7;40;Gemeinde;221;215;40;230;119
7;40;Gemeinde;2385;2526;628;2001;2074
7;40;Gemeindeverband;3692;3621;660;4292;2376
7;40;Gemeinde;427;421;90;244;540
7;40;Gemeinde;133;124;24;113;122
7;40;Gemeinde;150;168;33;81;199
7;40;Gemeinde;98;96;12;131;48
7;40;Gemeinde;677;679;138;1089;174
7;40;Gemeinde;115;97;17;86;96
7;40;Gemeinde;219;211;44;335;65
7;40;Gemeinde;69;74;22;28;92
7;40;Gemeinde;903;863;113;1424;214
7;40;Gemeinde;206;214;44;258;129
7;40;Gemeinde;438;424;69;428;363
7;40;Gemeinde;257;250;54;75;334
7;40;Gemeindeverband;8185;8432;1558;6006;7917
7;40;Gemeinde;369;358;57;108;495
7;40;Gemeinde;366;351;56;116;498
7;40;Gemeinde;1053;1120;211;970;837
7;40;Gemeinde;2378;2475;500;2405;1738
7;40;Gemeinde;688;691;114;326;836
7;40;Gemeinde;178;189;49;101;199
7;40;Gemeinde;199;173;41;76;236
7;40;Gemeinde;295;312;55;180;321
7;40;Gemeinde;739;759;152;324;937
7;40;Gemeinde;343;342;49;170;376
7;40;Gemeinde;222;224;31;120;243
7;40;Gemeinde;371;404;72;309;330
7;40;Gemeinde;152;148;15;77;182
7;40;Gemeinde;230;258;49;283;128
7;40;Gemeinde;180;194;25;93;209
7;40;Gemeinde;161;172;31;50;208
7;40;Gemeinde;261;262;51;298;144
8;11;Gemeinde;287085;298805;49840;144975;167456
8;11;Stadtkreis/kreisfreie Stadt/Landkreis;287085;298805;49840;144975;167456
8;15;Stadtkreis/kreisfreie Stadt/Landkreis;178710;185239;30242;85863;139887
8;15;Gemeinde;21735;23124;4344;11974;14008
8;15;Gemeinde;21883;22747;4127;9597;16454
8;15;Gemeinde;4514;4393;639;2307;2954
8;15;Gemeinde;8204;8518;1273;3990;6967
8;15;Gemeinde;4766;4998;808;1944;4282
8;15;Gemeinde;4755;4849;893;2545;4229
8;15;Gemeinde;29854;30680;5463;16135;17103
8;15;Gemeinde;9004;9308;1597;4857;7226
8;15;Gemeinde;4755;4956;762;2037;4563
8;15;Gemeinde;3628;3737;572;1396;3685
8;15;Gemeinde;4268;4462;694;1903;4070
8;15;Gemeinde;3208;3194;525;1857;2360
8;15;Gemeinde;3858;3961;580;1898;3172
8;15;Gemeinde;5608;5913;799;2663;4743
8;15;Gemeinde;1556;1652;224;432;1740
8;15;Gemeinde;14570;15371;2490;6357;13141
8;15;Gemeinde;2692;2699;382;1009;2551
8;15;Gemeinde;2238;2303;239;938;2132
8;15;Gemeinde;1769;1759;196;803;1644
8;15;Gemeinde;5960;6196;912;2698;5208
8;15;Gemeinde;2838;2878;371;1165;2535
8;15;Gemeinde;4521;4575;549;1823;4160
8;15;Gemeinde;1758;1852;208;582;1714
8;15;Gemeinde;3648;3809;467;1389;3545
8;15;Gemeinde;3004;3029;439;1527;2264
8;15;Gemeinde;4116;4276;689;2037;3437
8;16;Stadtkreis/kreisfreie Stadt/Landkreis;246221;256672;43972;115450;201580
8;16;Gemeinde;5090;5234;860;2211;4448
8;16;Gemeinde;42280;44605;8459;20050;28464
8;16;Gemeinde;5444;5731;951;4465;3048
8;16;Gemeinde;5784;6013;1208;5485;2753
8;16;Gemeinde;3607;3860;757;1566;3499
8;16;Gemeinde;21401;22410;3145;9068;17552
8;16;Gemeinde;17715;18729;3309;7759;13877
8;16;Gemeinde;17471;18335;2833;8184;13468
8;16;Gemeinde;4733;4812;686;1871;4583
8;16;Gemeinde;2843;2856;552;1044;2816
8;16;Gemeinde;18763;20039;3491;9106;14922
8;16;Gemeinde;1812;1796;303;827;1767
8;16;Gemeinde;1030;1059;132;322;1215
8;16;Gemeinde;1730;1692;285;561;1948
8;16;Gemeinde;4035;3981;773;1375;4405
8;16;Gemeinde;749;728;68;269;826
8;16;Gemeinde;953;952;102;371;1014
8;16;Gemeinde;1676;1715;288;729;1704
8;16;Gemeinde;1871;1858;286;767;1953
8;16;Gemeinde;3094;3104;420;1333;2421
8;16;Gemeinde;882;916;108;305;908
8;16;Gemeinde;1627;1714;357;591;1897
8;16;Gemeinde;1140;1146;163;277;1416
8;16;Gemeinde;3017;3058;544;1125;3354
8;16;Gemeinde;4254;4359;782;1877;4107
8;16;Gemeinde;2012;2177;323;1008;1899
8;16;Gemeinde;19233;19968;3649;9347;15493
8;16;Gemeinde;2609;2718;407;1251;2483
8;16;Gemeinde;2253;2277;385;1076;2101
8;16;Gemeinde;3019;3156;435;1111;3036
8;16;Gemeinde;2848;2920;514;1352;2030
8;16;Gemeinde;3214;3215;522;1543;2745
8;16;Gemeinde;6565;6863;1203;3168;4531
8;16;Gemeinde;2741;2860;499;1109;2812
8;16;Gemeinde;2287;2325;463;1150;2181
8;16;Gemeinde;1200;1223;233;450;1249
8;16;Gemeinde;3881;4080;740;1841;3011
8;16;Gemeinde;1717;1695;293;480;1888
8;16;Gemeinde;1043;1065;151;361;1184
8;16;Gemeinde;887;913;161;257;1148
8;16;Gemeinde;870;832;123;356;878
8;16;Gemeinde;4709;4816;862;1886;4653
8;16;Gemeinde;4599;4820;802;2172;4340
8;16;Gemeinde;7533;8047;1345;3994;5553
8;17;Stadtkreis/kreisfreie Stadt/Landkreis;121268;126139;23572;84814;86804
8;17;Gemeinde;2825;2637;392;3256;1152
8;17;Gemeinde;1742;1802;319;1781;1005
8;17;Gemeinde;2585;2687;528;3313;995
8;17;Gemeinde;7296;7563;1451;3440;6035
8;17;Gemeinde;1849;1913;355;995;1794
8;17;Gemeinde;9569;10082;1771;6807;5910
8;17;Gemeinde;1167;1213;189;1351;646
8;17;Gemeinde;3730;3961;700;3476;1954
8;17;Gemeinde;1875;1947;459;1126;2029
8;17;Gemeinde;12666;13418;2622;8051;8701
8;17;Gemeinde;2741;2798;486;1945;2176
8;17;Gemeinde;26720;28316;5608;16134;18452
8;17;Gemeinde;834;859;140;481;935
8;17;Gemeinde;1925;2008;292;2112;1038
8;17;Gemeinde;1512;1615;301;787;1478
8;17;Gemeinde;5356;5434;1039;6357;2077
8;17;Gemeinde;2109;2240;442;1308;2034
8;17;Gemeinde;4742;4864;927;3403;3399
8;17;Gemeinde;1276;1336;224;1744;390
8;17;Gemeinde;209;212;28;261;86
8;17;Gemeinde;1062;1006;168;525;1046
8;17;Gemeinde;366;362;48;328;206
8;17;Gemeinde;496;484;79;483;251
8;17;Gemeinde;1021;1048;235;1069;545
8;17;Gemeinde;987;983;155;457;952
8;17;Gemeinde;940;967;155;747;649
8;17;Gemeinde;865;875;172;449;931
8;17;Gemeinde;2557;2731;576;2461;1580
8;17;Gemeinde;640;612;86;267;565
8;17;Gemeinde;2412;2623;565;1032;2380
8;17;Gemeinde;1006;1056;138;579;988
8;17;Gemeinde;756;686;122;437;640
8;17;Gemeinde;1419;1498;263;627;1542
8;17;Gemeinde;1516;1504;219;676;1434
8;17;Gemeinde;2111;2133;375;1095;1837
8;17;Gemeinde;6826;6942;1287;3471;5619
8;17;Gemeinde;1067;1095;165;532;1080
8;17;Gemeinde;2493;2629;491;1451;2273
8;18;Stadtkreis/kreisfreie Stadt/Landkreis;250121;259750;42918;114439;203717
8;18;Gemeinde;6319;6585;1151;3302;4594
8;18;Gemeinde;11730;12243;2048;5947;8929
8;18;Gemeinde;9051;9575;2044;4650;7143
8;18;Gemeinde;4022;4034;628;1283;4273
8;18;Gemeinde;15089;15812;2866;7494;8917
8;18;Gemeinde;41719;44420;7608;20071;29653
8;18;Gemeinde;7129;6998;1004;3341;5605
8;18;Gemeinde;5217;5291;906;2250;4039
8;18;Gemeinde;3873;3961;579;1469;3719
8;18;Gemeinde;8459;8719;1464;3112;8185
8;18;Gemeinde;8969;9335;1731;4153;6558
8;18;Gemeinde;11414;11762;1584;5336;8762
8;18;Gemeinde;5772;5961;976;2541;5190
8;18;Gemeinde;1170;1188;197;432;1205
8;18;Gemeinde;1957;1953;317;750;1927
8;18;Gemeinde;1126;1168;158;330;1306
8;18;Gemeinde;2704;2781;469;1232;2768
8;18;Gemeinde;1613;1592;296;555;1859
8;18;Gemeinde;1498;1524;315;524;1613
8;18;Gemeinde;6024;6080;838;3168;4637
8;18;Gemeinde;2907;3125;529;1154;2952
8;18;Gemeinde;20173;21366;3712;10085;15582
8;18;Gemeinde;3468;3655;582;1340;3500
8;18;Gemeinde;1330;1334;173;542;1431
8;18;Gemeinde;2553;2639;410;965;2222
8;18;Gemeinde;3057;3167;498;1648;2339
8;18;Gemeinde;7492;7971;1314;3743;6484
8;18;Gemeinde;2229;2252;388;914;2110
8;18;Gemeinde;2921;2959;434;1355;2503
8;18;Gemeinde;2357;2368;393;1029;2199
8;18;Gemeinde;7469;7786;1296;3484;6094
8;18;Gemeinde;3610;3687;548;1595;2792
8;18;Gemeinde;5598;5549;863;2725;4196
8;18;Gemeinde;3058;3128;462;1325;2632
8;18;Gemeinde;5846;6060;859;2527;5583
8;18;Gemeinde;3251;3272;468;1089;2950
8;18;Gemeinde;1639;1578;195;646;1465
8;18;Gemeinde;2593;2696;384;878;2552
8;18;Gemeinde;13715;14176;2231;5455;13249
8;19;Stadtkreis/kreisfreie Stadt/Landkreis;198975;207899;36389;89321;174570
8;19;Gemeinde;3584;3535;645;1564;3759
8;19;Gemeinde;20940;22672;4070;12344;14531
8;19;Gemeinde;4824;5086;876;2111;4339
8;19;Gemeinde;6618;6957;1405;2574;6466
8;19;Gemeinde;5513;5579;995;2149;5544
8;19;Gemeinde;25037;26515;4314;12060;18190
8;19;Gemeinde;2945;2978;466;977;3240
8;19;Gemeinde;6590;6795;1235;2910;6464
8;19;Gemeinde;12602;13355;2296;5459;11735
8;19;Gemeinde;7264;7481;1344;3489;6492
8;19;Gemeinde;2253;2340;403;930;2350
8;19;Gemeinde;2065;2065;310;579;2028
8;19;Gemeinde;3405;3448;464;1323;3536
8;19;Gemeinde;16816;17434;3247;6804;13694
8;19;Gemeinde;1702;1710;256;701;1707
8;19;Gemeinde;1789;1810;342;569;1904
8;19;Gemeinde;2033;2027;377;816;2016
8;19;Gemeinde;3472;3529;629;1473;3451
8;19;Gemeinde;3988;4018;668;1411;4431
8;19;Gemeinde;4526;4724;856;2322;3692
8;19;Gemeinde;4277;4398;732;1911;4092
8;19;Gemeinde;18590;19726;3686;8971;16245
8;19;Gemeinde;3655;3992;719;1547;3622
8;19;Gemeinde;1255;1137;285;279;1314
8;19;Gemeinde;1061;1021;201;241;1234
8;19;Gemeinde;2520;2667;477;959;2668
8;19;Gemeinde;1285;1250;224;301;1675
8;19;Gemeinde;5401;5633;968;2126;5040
8;19;Gemeinde;5237;5414;810;2431;4626
8;19;Gemeinde;4548;4743;743;2151;3864
8;19;Gemeinde;13180;13860;2346;5839;10621
8;21;Gemeinde;56901;59158;11122;26813;41590
8;21;Stadtkreis/kreisfreie Stadt/Landkreis;56901;59158;11122;26813;41590
8;25;Stadtkreis/kreisfreie Stadt/Landkreis;159509;163304;26252;83265;143240
8;25;Gemeinde;3337;3416;712;1863;2892
8;25;Gemeinde;3537;3612;680;4239;1567
8;25;Gemeinde;5313;5518;843;2371;5257
8;25;Gemeinde;2507;2529;382;2530;1358
8;25;Gemeinde;3123;3391;808;708;3694
8;25;Gemeinde;9035;9108;1305;5888;5874
8;25;Gemeinde;2910;2958;420;2930;1449
8;25;Gemeinde;1293;1361;197;1238;600
8;25;Gemeinde;9725;10292;1912;5959;8680
8;25;Gemeinde;2703;2700;330;1220;2185
8;25;Gemeinde;826;799;100;493;740
8;25;Gemeinde;7386;7576;1129;2777;8006
8;25;Gemeinde;1352;1316;163;394;1494
8;25;Gemeinde;10223;10533;1647;6043;9199
8;25;Gemeinde;2474;2462;368;1158;2373
8;25;Gemeinde;1201;1166;182;596;1093
8;25;Gemeinde;3086;3376;683;1315;3296
8;25;Gemeinde;2398;2421;325;1450;2000
8;25;Gemeinde;5269;5572;932;2106;5259
8;25;Gemeinde;1704;1727;251;590;1796
8;25;Gemeinde;3740;3831;583;1295;4101
8;25;Gemeinde;789;821;114;346;823
8;25;Gemeinde;3881;3893;711;1600;3912
8;25;Gemeinde;710;664;99;272;795
8;25;Gemeinde;917;905;156;395;1012
8;25;Gemeinde;2434;2476;414;2295;1355
8;25;Gemeinde;12468;12979;2267;8396;7505
8;25;Gemeinde;2015;2041;237;1037;1624
8;25;Gemeinde;4795;4786;738;3193;3636
8;25;Gemeinde;2019;1933;264;687;2393
8;25;Gemeinde;1841;1816;253;495;2197
8;25;Gemeinde;3024;3000;419;914;2700
8;25;Gemeinde;1170;1155;166;258;1386
8;25;Gemeinde;1889;2010;280;516;2290
8;25;Gemeinde;1555;1562;239;431;1712
8;25;Gemeinde;6639;6719;1147;2710;6967
8;25;Gemeinde;2221;2244;277;898;2066
8;25;Gemeinde;3006;3095;545;969;2864
8;25;Gemeinde;4263;4335;544;1365;4477
8;25;Gemeinde;3874;4015;680;1429;3935
8;25;Gemeinde;1690;1700;241;1466;1046
8;25;Gemeinde;5367;5442;837;2203;5822
8;25;Gemeinde;1506;1610;308;615;1744
8;25;Gemeinde;1658;1657;213;797;1663
8;25;Gemeinde;1119;1092;134;403;1262
8;25;Gemeinde;5517;5690;1017;2412;5141
8;26;Stadtkreis/kreisfreie Stadt/Landkreis;53507;53773;9359;31355;50684
8;26;Gemeinde;5976;6033;895;1955;6676
8;26;Gemeinde;2882;2743;493;4252;841
8;26;Gemeinde;2871;2844;426;1131;3174
8;26;Gemeinde;3124;3057;520;954;3727
8;26;Gemeinde;1428;1458;184;669;1464
8;26;Gemeinde;1194;1219;216;842;1233
8;26;Gemeinde;2379;2225;417;3142;923
8;26;Gemeinde;1939;1794;344;2072;1233
8;26;Gemeinde;2749;2885;560;1870;2717
8;26;Gemeinde;7224;7332;1493;4161;6613
8;26;Gemeinde;2445;2456;376;1183;2505
8;26;Gemeinde;1936;1941;306;1071;1795
8;26;Gemeinde;1058;1023;152;460;905
8;26;Gemeinde;11066;11434;2120;5491;10769
8;26;Gemeinde;4419;4532;710;1868;5068
8;26;Gemeinde;817;797;147;234;1041
8;27;Stadtkreis/kreisfreie Stadt/Landkreis;92317;94036;15889;38222;104605
8;27;Gemeinde;2651;2501;451;664;3631
8;27;Gemeinde;2820;2914;429;752;3510
8;27;Gemeinde;2951;2857;573;1100;3860
8;27;Gemeinde;1207;1211;218;339;1665
8;27;Gemeinde;1519;1483;222;349;1948
8;27;Gemeinde;15917;16386;2917;6855;17446
8;27;Gemeinde;2628;2547;405;840;3418
8;27;Gemeinde;2421;2330;393;664;3308
8;27;Gemeinde;1470;1442;237;1531;1023
8;27;Gemeinde;1890;1846;332;613;2616
8;27;Gemeinde;2259;2239;343;2257;1811
8;27;Gemeinde;2130;2107;445;841;2575
8;27;Gemeinde;885;860;188;278;1160
8;27;Gemeinde;3160;3096;463;1027;3835
8;27;Gemeinde;2035;2094;304;719;2502
8;27;Gemeinde;1033;994;121;281;1226
8;27;Gemeinde;1400;1446;261;490;1651
8;27;Gemeinde;5877;6126;1072;2865;5493
8;27;Gemeinde;1794;1837;343;677;1810
8;27;Gemeinde;1300;1236;197;352;1704
8;27;Gemeinde;1507;1526;199;1577;1074
8;27;Gemeinde;1087;1014;188;981;800
8;27;Gemeinde;2336;2355;409;816;2939
8;27;Gemeinde;2130;1974;330;641;2328
8;27;Gemeinde;2646;2602;482;728;3592
8;27;Gemeinde;1787;1766;246;548;2324
8;27;Gemeinde;1695;1716;302;795;1879
8;27;Gemeinde;1855;1830;263;595;2123
8;27;Gemeinde;17450;19099;3176;7199;18365
8;27;Gemeinde;2477;2602;380;848;2989
8;28;Stadtkreis/kreisfreie Stadt/Landkreis;64254;66371;13316;66958;42477
8;28;Gemeinde;2398;2361;547;559;3648
8;28;Gemeinde;1882;1913;459;2813;373
8;28;Gemeinde;2739;2614;479;3972;774
8;28;Gemeinde;2525;2412;422;964;3328
8;28;Gemeinde;3650;3701;722;2482;3628
8;28;Gemeinde;10990;11580;2486;7991;10134
8;28;Gemeinde;7164;7371;1438;9266;2626
8;28;Gemeinde;1044;1048;164;1677;215
8;28;Gemeinde;10475;11568;2571;10398;7206
8;28;Gemeinde;2750;2849;517;3392;1479
8;28;Gemeinde;3337;3391;625;2478;3368
8;28;Gemeinde;1133;1080;225;1081;950
8;28;Gemeinde;1867;1805;341;2862;458
8;28;Gemeinde;837;830;139;1347;149
8;28;Gemeinde;2010;1995;253;3158;405
8;28;Gemeinde;1527;1567;318;2556;314
8;28;Gemeinde;6232;6581;1266;7987;2456
8;28;Gemeinde;1694;1705;344;1975;966
8;35;Stadtkreis/kreisfreie Stadt/Landkreis;62759;65058;13397;41879;51442
8;35;Gemeinde;2256;2120;410;3332;448
8;35;Gemeinde;5702;5905;1103;2336;6799
8;35;Gemeinde;6252;6558;1442;4419;5201
8;35;Gemeinde;3468;3582;793;2289;3169
8;35;Gemeinde;4220;4317;848;2520;4357
8;35;Gemeinde;9347;9583;2016;6940;6358
8;35;Gemeinde;1150;1116;216;680;1143
8;35;Gemeinde;22301;23784;5147;13626;16794
8;35;Gemeinde;3066;3102;520;2344;2629
8;35;Gemeinde;2246;2280;409;1984;1633
8;35;Gemeinde;2751;2711;493;1409;2911
8;36;Stadtkreis/kreisfreie Stadt/Landkreis;150852;155677;27859;160193;78274
8;36;Gemeinde;3612;3694;615;3800;2362
8;36;Gemeinde;2464;2445;458;910;3072
8;36;Gemeinde;5274;5323;939;2661;4585
8;36;Gemeinde;3955;3919;698;5447;1505
8;36;Gemeinde;3756;3970;923;3464;2327
8;36;Gemeinde;3197;3175;499;2363;2794
8;36;Gemeinde;2934;2955;474;4078;1001
8;36;Gemeinde;32552;33767;6583;33105;15577
8;36;Gemeinde;5844;6100;1102;6293;3390
8;36;Gemeinde;945;943;129;1105;637
8;36;Gemeinde;1077;1119;213;1207;788
8;36;Gemeinde;882;910;140;613;955
8;36;Gemeinde;832;826;130;1274;254
8;36;Gemeinde;11527;12150;2344;14908;4798
8;36;Gemeinde;1181;1166;189;1811;315
8;36;Gemeinde;1574;1543;181;2574;337
8;36;Gemeinde;1384;1291;203;1736;653
8;36;Gemeinde;695;660;89;717;469
8;36;Gemeinde;1685;1661;185;2605;425
8;36;Gemeinde;2333;2347;307;3086;867
8;36;Gemeinde;2900;2950;428;4077;1055
8;36;Gemeinde;885;879;136;613;927
8;36;Gemeinde;1210;1227;125;1260;768
8;36;Gemeinde;1261;1277;185;1677;461
8;36;Gemeinde;1015;1051;196;1105;487
8;36;Gemeinde;250;213;31;118;249
8;36;Gemeinde;1134;1230;167;1492;516
8;36;Gemeinde;997;1052;181;1120;649
8;36;Gemeinde;2282;2284;344;2473;1260
8;36;Gemeinde;4761;4906;819;4142;2752
8;36;Gemeinde;941;916;163;1287;325
8;36;Gemeinde;2045;2126;303;2355;919
8;36;Gemeinde;28028;30077;5867;26166;13609
8;36;Gemeinde;3483;3599;590;4836;1105
8;36;Gemeinde;1463;1416;212;1641;618
8;36;Gemeinde;3176;3348;527;3345;1494
8;36;Gemeinde;941;893;115;456;963
8;36;Gemeinde;1631;1681;288;1568;1148
8;36;Gemeinde;543;514;85;299;488
8;36;Gemeinde;963;960;183;1250;537
8;36;Gemeinde;899;949;197;1482;223
8;36;Gemeinde;2341;2165;316;3674;610
8;11;Gemeinde;24350;27965;6881;24100;10548
8;11;Stadtkreis/kreisfreie Stadt/Landkreis;24350;27965;6881;24100;10548
8;12;Gemeinde;143407;145766;25924;92055;86758
8;12;Stadtkreis/kreisfreie Stadt/Landkreis;143407;145766;25924;92055;86758
8;15;Stadtkreis/kreisfreie Stadt/Landkreis;207969;216152;37833;183395;126953
8;15;Gemeinde;18656;19994;4264;17895;9372
8;15;Gemeinde;6979;7218;1229;8023;2335
8;15;Gemeinde;2493;2480;478;2926;1007
8;15;Gemeinde;6274;6233;1043;7761;2026
8;15;Gemeinde;6332;6434;1108;8020;2351
8;15;Gemeinde;4472;4687;799;3361;3414
8;15;Gemeinde;4803;5072;926;3179;3911
8;15;Gemeinde;7601;8033;1402;3531;7618
8;15;Gemeinde;7082;7330;1187;4358;7045
8;15;Gemeinde;8617;9094;1700;4733;7755
8;15;Gemeinde;7603;8010;1371;4046;6513
8;15;Gemeinde;5604;5940;1017;2833;5096
8;15;Gemeinde;9843;10198;1686;12406;2917
8;15;Gemeinde;9526;10339;2008;10735;4199
8;15;Gemeinde;11279;11830;1746;6168;10074
8;15;Gemeinde;5798;5982;1310;6279;2515
8;15;Gemeinde;2735;2793;414;3912;611
8;15;Gemeinde;5904;6250;1166;6017;2498
8;15;Gemeinde;13539;13971;2339;9308;10131
8;15;Gemeinde;1684;1676;228;1093;1308
8;15;Gemeinde;20636;21490;3706;19202;10955
8;15;Gemeinde;3839;3865;628;4392;1406
8;15;Gemeinde;2747;2742;344;3882;675
8;15;Gemeinde;4901;5007;731;6027;1695
8;15;Gemeinde;5700;5853;941;4826;3859
8;15;Gemeinde;3231;3217;500;1524;3727
8;15;Gemeinde;1114;1132;267;478;1214
8;15;Gemeinde;5078;5243;889;2815;4105
8;15;Gemeinde;6107;6106;912;6071;2026
8;15;Gemeinde;4641;4829;934;6284;1206
8;15;Gemeinde;2294;2297;426;988;2406
8;15;Gemeinde;857;807;134;322;983
8;16;Stadtkreis/kreisfreie Stadt/Landkreis;108942;113382;20922;124265;41452
8;16;Gemeinde;3972;4011;809;5444;870
8;16;Gemeinde;2463;2525;552;3424;677
8;16;Gemeinde;13957;14699;3107;15732;5019
8;16;Gemeinde;1460;1537;265;1645;568
8;16;Gemeinde;3771;3965;748;4776;1231
8;16;Gemeinde;13793;14646;2684;17122;4332
8;16;Gemeinde;2950;2951;476;4219;697
8;16;Gemeinde;1616;1671;263;2257;407
8;16;Gemeinde;2921;3151;584;3609;1017
8;16;Gemeinde;5819;6077;992;6009;2337
8;16;Gemeinde;1624;1609;277;2196;429
8;16;Gemeinde;6740;6999;1463;6669;3555
8;16;Gemeinde;1266;1265;211;675;1157
8;16;Gemeinde;1273;1262;252;1699;317
8;16;Gemeinde;2343;2395;385;3279;626
8;16;Gemeinde;3049;3121;483;3689;959
8;16;Gemeinde;2212;2268;366;2883;661
8;16;Gemeinde;22665;23983;4766;22176;10412
8;16;Gemeinde;1459;1457;254;1792;466
8;16;Gemeinde;2476;2488;364;1741;1958
8;16;Gemeinde;3369;3303;482;4259;998
8;16;Gemeinde;2469;2436;228;2404;1166
8;16;Gemeinde;5275;5563;911;6566;1593
8;21;Gemeinde;69265;77486;11170;39461;46542
8;21;Stadtkreis/kreisfreie Stadt/Landkreis;69265;77486;11170;39461;46542
8;22;Gemeinde;141736;148381;25619;86468;76814
8;22;Stadtkreis/kreisfreie Stadt/Landkreis;141736;148381;25619;86468;76814
8;25;Stadtkreis/kreisfreie Stadt/Landkreis;70823;71987;13144;72123;44444
8;25;Gemeinde;8734;9018;1661;10452;4032
8;25;Gemeinde;2467;2432;451;3807;523
8;25;Gemeinde;3423;3466;687;4918;1001
8;25;Gemeinde;1531;1553;282;2454;309
8;25;Gemeinde;5634;5675;1005;7728;1769
8;25;Gemeinde;2396;2455;387;1646;1923
8;25;Gemeinde;996;1037;259;581;1168
8;25;Gemeinde;2360;2470;434;1495;2429
8;25;Gemeinde;881;942;188;640;953
8;25;Gemeinde;1563;1382;182;1139;1311
8;25;Gemeinde;1368;1417;291;1461;1000
8;25;Gemeinde;2216;2265;480;3404;561
8;25;Gemeinde;11278;11859;2224;9487;7801
8;25;Gemeinde;766;773;85;502;577
8;25;Gemeinde;2491;2668;443;2048;1952
8;25;Gemeinde;2964;2964;468;2397;2506
8;25;Gemeinde;701;665;102;419;639
8;25;Gemeinde;1127;1214;198;957;895
8;25;Gemeinde;351;364;66;266;313
8;25;Gemeinde;2275;2446;494;1468;2496
8;25;Gemeinde;3197;3156;694;3258;2025
8;25;Gemeinde;1047;1032;199;652;1145
8;25;Gemeinde;1497;1409;269;1785;747
8;25;Gemeinde;2910;2818;421;3763;1095
8;25;Gemeinde;1991;2031;351;1618;1752
8;25;Gemeinde;2551;2374;501;1643;2306
8;25;Gemeinde;2108;2102;322;2135;1216
8;26;Stadtkreis/kreisfreie Stadt/Landkreis;254721;269318;46621;175717;185957
8;26;Gemeinde;6577;7228;1454;5390;4007
8;26;Gemeinde;5600;6204;905;4152;3995
8;26;Gemeinde;7163;7568;1242;4225;4941
8;26;Gemeinde;5328;5793;1043;3710;4078
8;26;Gemeinde;4091;4384;863;2851;2800
8;26;Gemeinde;6043;6574;1182;5577;3391
8;26;Gemeinde;5383;5926;1069;3604;3830
8;26;Gemeinde;12248;13093;2127;7382;9088
8;26;Gemeinde;5182;5299;906;3385;4021
8;26;Gemeinde;5406;5815;1043;3702;4072
8;26;Gemeinde;4646;4996;889;3480;3342
8;26;Gemeinde;6891;7431;1170;4250;5644
8;26;Gemeinde;7026;7543;1221;3952;6072
8;26;Gemeinde;10091;10975;1747;6632;6611
8;26;Gemeinde;7105;7240;1210;4297;4833
8;26;Gemeinde;20825;22100;4403;11756;16437
8;26;Gemeinde;6266;6348;946;7553;1866
8;26;Gemeinde;6506;7128;1488;4329;4753
8;26;Gemeinde;4393;4796;884;2885;3714
8;26;Gemeinde;6905;7559;1671;4440;6049
8;26;Gemeinde;1455;1427;269;598;1702
8;26;Gemeinde;1286;1259;210;713;1227
8;26;Gemeinde;1890;2072;300;1473;1446
8;26;Gemeinde;2486;2555;419;1784;2199
8;26;Gemeinde;870;897;178;588;737
8;26;Gemeinde;1169;1176;185;973;984
8;26;Gemeinde;5806;6138;1093;3618;4317
8;26;Gemeinde;2978;3049;475;2030;2340
8;26;Gemeinde;2614;2719;450;1358;2361
8;26;Gemeinde;10083;10680;1780;6767;6824
8;26;Gemeinde;3214;3333;540;1686;2484
8;26;Gemeinde;3540;3637;570;2521;2576
8;26;Gemeinde;3056;3295;639;1811;2523
8;26;Gemeinde;1158;1206;203;678;969
8;26;Gemeinde;6333;6608;1261;3804;4936
8;26;Gemeinde;1459;1560;282;1032;1218
8;26;Gemeinde;1710;1767;298;2007;596
8;26;Gemeinde;4072;4091;558;4556;1615
8;26;Gemeinde;3975;4003;581;4515;1392
8;26;Gemeinde;235;234;57;145;228
8;26;Gemeinde;1333;1371;293;726;1261
8;26;Gemeinde;2200;2267;444;1148;2168
8;26;Gemeinde;1553;1642;306;810;1452
8;26;Gemeinde;17013;17576;2744;9873;14326
8;26;Gemeinde;1075;1099;162;792;1006
8;26;Gemeinde;2312;2536;417;1679;1990
8;26;Gemeinde;1262;1241;204;897;1148
8;26;Gemeinde;1922;1936;354;1252;1690
8;26;Gemeinde;907;928;140;511;942
