transmission,cylinder,turbo,car_size,year,mpg_city,mpg_highway,displacement
auto,medium,False,s.u.v. - 2wd,2008,12.0,19.0,6.2
auto,medium,False,s.u.v. - 2wd,2008,15.0,22.0,3.6
auto,medium,False,s.u.v. - 2wd,2008,13.0,20.0,4.6
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,11.0,15.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,12.0,17.0,6.0
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,11.0,15.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,12.0,17.0,6.0
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.8
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,11.0,15.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,12.0,19.0,6.2
auto,medium,False,s.u.v. - 2wd,2008,21.0,22.0,6.0
auto,medium,False,s.u.v. - 2wd,2008,16.0,24.0,3.6
auto,medium,False,s.u.v. - 2wd,2008,17.0,24.0,3.4
auto,few,False,s.u.v. - 2wd,2008,22.0,30.0,2.2
manual,few,False,s.u.v. - 2wd,2008,21.0,30.0,2.2
auto,few,False,s.u.v. - 2wd,2008,22.0,28.0,2.4
manual,few,False,s.u.v. - 2wd,2008,20.0,28.0,2.4
auto,few,True,s.u.v. - 2wd,2008,19.0,28.0,2.0
manual,few,True,s.u.v. - 2wd,2008,21.0,29.0,2.0
auto,few,False,s.u.v. - 2wd,2008,22.0,30.0,2.2
manual,few,False,s.u.v. - 2wd,2008,20.0,30.0,2.2
auto,few,False,s.u.v. - 2wd,2008,22.0,28.0,2.4
manual,few,False,s.u.v. - 2wd,2008,20.0,29.0,2.4
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,4.2
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,12.0,16.0,6.0
auto,medium,False,s.u.v. - 2wd,2008,13.0,19.0,5.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,9.0,12.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,15.0,23.0,4.0
auto,medium,False,s.u.v. - 2wd,2008,15.0,22.0,3.8
auto,few,True,s.u.v. - 2wd,2008,18.0,24.0,2.4
auto,few,False,s.u.v. - 2wd,2008,19.0,24.0,2.4
manual,few,True,s.u.v. - 2wd,2008,20.0,25.0,2.4
manual,few,False,s.u.v. - 2wd,2008,21.0,26.0,2.4
auto,medium,False,s.u.v. - 2wd,2008,13.0,19.0,5.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,3.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,9.0,12.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,15.0,23.0,5.7
auto,medium,False,s.u.v. - 2wd,2008,18.0,26.0,2.7
auto,medium,False,s.u.v. - 2wd,2008,17.0,24.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,17.0,24.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,13.0,18.0,6.1
auto,medium,False,s.u.v. - 2wd,2008,16.0,22.0,3.7
manual,medium,False,s.u.v. - 2wd,2008,16.0,22.0,3.7
auto,medium,False,s.u.v. - 2wd,2008,16.0,21.0,4.0
auto,medium,False,s.u.v. - 2wd,2008,16.0,24.0,3.5
auto,few,False,s.u.v. - 2wd,2008,20.0,26.0,2.3
manual,few,False,s.u.v. - 2wd,2008,22.0,28.0,2.3
auto,medium,False,s.u.v. - 2wd,2008,18.0,24.0,3.0
auto,few,False,s.u.v. - 2wd,2008,34.0,30.0,2.3
auto,medium,False,s.u.v. - 2wd,2008,12.0,18.0,5.4
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,4.0
auto,medium,False,s.u.v. - 2wd,2008,13.0,20.0,4.6
auto,medium,False,s.u.v. - 2wd,2008,16.0,24.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,16.0,24.0,3.6
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.8
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,11.0,15.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,12.0,19.0,6.2
auto,medium,False,s.u.v. - 2wd,2008,21.0,22.0,6.0
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,11.0,15.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,medium,False,s.u.v. - 2wd,2008,12.0,17.0,6.0
auto,medium,False,s.u.v. - 2wd,2008,12.0,19.0,6.2
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,4.2
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,5.3
auto,few,False,s.u.v. - 2wd,2008,20.0,27.0,2.4
auto,few,False,s.u.v. - 2wd,2008,20.0,25.0,2.4
manual,few,False,s.u.v. - 2wd,2008,18.0,23.0,2.4
auto,medium,False,s.u.v. - 2wd,2008,16.0,22.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,18.0,24.0,2.7
manual,medium,False,s.u.v. - 2wd,2008,17.0,24.0,2.7
auto,medium,False,s.u.v. - 2wd,2008,17.0,24.0,3.3
auto,few,False,s.u.v. - 2wd,2008,19.0,25.0,2.0
manual,few,False,s.u.v. - 2wd,2008,20.0,25.0,2.0
auto,medium,False,s.u.v. - 2wd,2008,18.0,24.0,2.7
auto,medium,False,s.u.v. - 2wd,2008,16.0,23.0,3.8
auto,medium,False,s.u.v. - 2wd,2008,15.0,22.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,12.0,18.0,5.6
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,4.2
auto,medium,False,s.u.v. - 2wd,2008,13.0,19.0,5.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,3.7
auto,medium,False,s.u.v. - 2wd,2008,9.0,13.0,4.7
auto,few,False,s.u.v. - 2wd,2008,23.0,27.0,2.0
manual,few,False,s.u.v. - 2wd,2008,23.0,28.0,2.4
auto,medium,False,s.u.v. - 2wd,2008,18.0,23.0,3.0
auto,medium,False,s.u.v. - 2wd,2008,13.0,19.0,5.7
auto,medium,False,s.u.v. - 2wd,2008,14.0,19.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,15.0,20.0,3.7
auto,medium,False,s.u.v. - 2wd,2008,9.0,13.0,4.7
auto,medium,False,s.u.v. - 2wd,2008,16.0,22.0,3.7
manual,medium,False,s.u.v. - 2wd,2008,16.0,22.0,3.7
auto,few,False,s.u.v. - 2wd,2008,23.0,27.0,2.0
manual,few,False,s.u.v. - 2wd,2008,23.0,28.0,2.4
auto,medium,False,s.u.v. - 2wd,2008,15.0,20.0,3.8
manual,medium,False,s.u.v. - 2wd,2008,16.0,21.0,3.8
auto,medium,False,s.u.v. - 2wd,2008,16.0,22.0,3.3
auto,medium,False,s.u.v. - 2wd,2008,15.0,21.0,3.8
auto,few,False,s.u.v. - 2wd,2008,19.0,25.0,2.0
manual,few,False,s.u.v. - 2wd,2008,20.0,25.0,2.0
auto,medium,False,s.u.v. - 2wd,2008,17.0,23.0,2.7
auto,medium,False,s.u.v. - 2wd,2008,18.0,23.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,18.0,23.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,27.0,24.0,3.3
auto,medium,False,s.u.v. - 2wd,2008,16.0,24.0,3.5
auto,medium,False,s.u.v. - 2wd,2008,12.0,18.0,5.4
auto,few,True,s.u.v. - 2wd,2008,17.0,23.0,2.3
auto,medium,False,s.u.v. - 2wd,2008,16.0,22.0,3.7
auto,few,False,s.u.v. - 2wd,2008,20.0,26.0,2.3
manual,few,False,s.u.v. - 2wd,2008,22.0,28.0,2.3
auto,medium,False,s.u.v. - 2wd,2008,18.0,24.0,3.0
auto,few,False,s.u.v. - 2wd,2008,34.0,30.0,2.3
auto,medium,False,s.u.v. - 2wd,2008,15.0,20.0,3.5
auto,few,False,s.u.v. - 2wd,2008,20.0,26.0,2.3
auto,medium,False,s.u.v. - 2wd,2008,18.0,24.0,3.0
auto,few,False,s.u.v. - 2wd,2008,34.0,30.0,2.3
auto,medium,False,s.u.v. - 2wd,2008,14.0,20.0,4.0
auto,medium,False,s.u.v. - 2wd,2008,13.0,20.0,4.6
auto,medium,False,s.u.v. - 2wd,2008,15.0,22.0,3.8
auto,medium,False,s.u.v. - 2wd,2008,17.0,25.0,3.0
